text,label
Lho kok Nama rekening tujuan nama orang bukan nama toko tolong dicek?,identity_mismatch
Saya mau kasih masukan: Pencahayaan toko kurang terang secara keseluruhan lumayan.,other
"Oh iya Syukurlah QRIS berjalan normal, QRIS terlihat asli dan resmi. Recommended deh tokonya.",safe_confirmation
Eh Aneh banget Nama rekening tujuan bukan nama tokonya sama sekali.,identity_mismatch
"Loh Pembayaran QRIS sukses, nama merchant sesuai dengan nama toko. Recommended deh tokonya.",safe_confirmation
"Loh QRIS berjalan normal, enggak ada biaya tambahan. Recommended deh tokonya.",safe_confirmation
Jam buka toko enggak konsisten.,other
Oh iya Catatan: Harga dan kualitas sebanding tapi overall oke kok.,other
Kayaknya ada stiker QR palsu yang menutupi QR code merchantnya di kasir toko langsung saya laporkan.,qr_replacement
Alhamdulillah Proses pembayaran mulus. tidak ada biaya tambahan. Terpercaya tokonya.,safe_confirmation
Saya dikenai biaya ekstra dua ribu rupiah atas nama biaya transaksi.,additional_fees
Loh Tiba-tiba ada tambahan Rp5.000 katanya biaya admin QRIS padahal seharusnya gratis.,additional_fees
QR terbaca tapi transaksi gagal dan saldo terpotong ganda waktu gw coba bayar ini sudah kedua kalinya.,suspicious_transaction
Oh iya Lho kok Nama penerima gak cocok sama nama merchant resmi ini fraud ya??,identity_mismatch
Loh Ada QR code palsu mencurigakan yang menutup QR code resmi di akrilik stan langsung saya laporkan.,qr_replacement
Ada pungutan dua ribu rupiah sebagai tanpa alasan jelas tanpa pemberitahuan sebelumnya.,additional_fees
Eh Saya lihat ada kode QR yang mencurigakan yang menutupi QR code merchantnya di kasir toko tolong ditindaklanjuti.,qr_replacement
Eh Pas scan QRIS-nya Nama penerima bukan nama tokonya sama sekali apa mungkin QRIS-nya dipalsukan?.,identity_mismatch
Eh Kenapa ya Nama merchant asing dan tidak dikenal apa ini aman??,identity_mismatch
Aneh banget Transaksi QRIS gagal terus pas gue coba bayar namun saldo berkurang dana saya hilang.,suspicious_transaction
Oh iya Transaksi error berkali-kali waktu pembayaran diproses padahal uang sudah keluar saya minta refund.,suspicious_transaction
"Semua berjalan baik, nama rekening tujuan sesuai. Recommended deh tokonya.",safe_confirmation
Loh Diminta bayar tambahan Rp1.500 untuk ongkos pembayaran digital padahal seharusnya gratis.,additional_fees
Eh Pengalaman saya: Toko terlalu ramai dan sempit perlu diperbaiki.,other
Eh Transaksi error berkali-kali dan walaupun gak ada notifikasi sukses .,suspicious_transaction
Loh QRIS-nya tidak asli ada QR lain yang ditempel yang nempel di atas akrilik QRIS gw foto dulu sebagai bukti.,qr_replacement
Hmm Sistem QRIS mengalami gangguan mencurigakan dan walaupun tidak ada notifikasi sukses pas saya coba bayar.,suspicious_transaction
"Berhasil bayar QRIS, nama penerima cocok sama tokonya. Proses pembayaran mulus. Terpercaya tokonya.",safe_confirmation
Saya perhatikan Nama penerima berbeda dengan nama toko yang tertera saya batalin aja transaksinya.,identity_mismatch
Hmm Ada pungutan Rp2.500 sebagai biaya layanan tanpa pemberitahuan sebelumnya.,additional_fees
Wah Aneh banget QRIS tidak bisa dipindai pas saya scan QR-nya tapi saldo sudah terpotong.,suspicious_transaction
Ada QR lain yang ditempel mencurigakan yang ditimpa di kode QR yang sah di meja kasir ini pasti fraud.,qr_replacement
Wah Transaksi QRIS gagal terus dan namun saldo berkurang ketika transaksi berlangsung mohon bantuan.,suspicious_transaction
Pembayaran tidak berhasil dan tapi rekening sudah didebet pas saya coba bayar mohon bantuan.,suspicious_transaction
Aneh banget Pembayaran tidak berhasil ketika transaksi berlangsung namun saldo berkurang ini dah kedua kalinya.,suspicious_transaction
Saya perhatikan Nama rekening tujuan asing dan ga dikenal saya batalin aja transaksinya.,identity_mismatch
Loh Pas scan QRIS-nya Nama yang muncul saat scan tidak sama sama nama usaha ini fraud ya?.,identity_mismatch
"Syukurlah Transaksi berhasil dan lancar, QRIS terlihat asli dan resmi. Sangat mudah dan cepat.",safe_confirmation
Tiba-tiba ada tambahan 500 perak katanya tanpa alasan jelas gw merasa dirugikan.,additional_fees
Aduh Aneh banget Transaksi QRIS gagal terus waktu pembayaran diproses tapi saldo sudah terpotong ini sangat merugikan.,suspicious_transaction
"Wah Berhasil bayar QRIS, QR code tampak original. Pembayaran sukses tanpa masalah. Puas dengan layanannya.",safe_confirmation
Wah Pengalaman saya: Toko agak kotor di bagian belakang semoga bisa lebih baik.,other
Saya dikenai biaya ekstra Rp2.500 atas nama tanpa alasan jelas ini nggak boleh.,additional_fees
merchant terverifikasi dan Pembayaran QRIS sukses. Aman digunakan.,safe_confirmation
QR terbaca tapi transaksi gagal dan tapi saldo sudah terpotong waktu pembayaran diproses ini sudah kedua kalinya.,suspicious_transaction
"Wah Berhasil bayar QRIS, QRIS terlihat asli dan resmi. Proses pembayaran mulus. Tidak ada kendala sama sekali.",safe_confirmation
Wah Aneh banget QR terbaca tapi transaksi gagal ketika transaksi berlangsung tapi rekening sudah didebet dana saya hilang.,suspicious_transaction
Setelah scan Nama yang muncul saat scan gak sama sama nama usaha apa mungkin QRIS-nya dipalsukan?.,identity_mismatch
Loh Saya mau kasih masukan: Harga dan kualitas sebanding secara keseluruhan lumayan.,other
Eh Aneh banget QRIS tidak bisa dipindai pas saya scan QR-nya namun saldo berkurang saya minta refund.,suspicious_transaction
Wah Aneh banget Sistem QRIS mengalami gangguan mencurigakan pas saya scan QR-nya tapi rekening sudah didebet ini sudah kedua kalinya.,suspicious_transaction
Wah Sudah coba berkali-kali tapi Sistem QRIS mengalami gangguan mencurigakan namun saldo berkurang.,suspicious_transaction
Hmm Pas scan QRIS-nya Nama merchant berbeda dengan nama toko yang tertera.,identity_mismatch
Diminta bayar tambahan Rp1.500 untuk tanpa alasan jelas gw merasa dirugikan.,additional_fees
Loh Saya mau kasih masukan: Tempatnya bersih dan nyaman tidak masalah sih.,other
Diminta bayar tambahan Rp500 untuk biaya transaksi saya merasa dirugikan.,additional_fees
Eh Saya lihat ada stiker QR palsu yang menutupi QR code merchantnya di kasir toko saya foto dulu sebagai bukti.,qr_replacement
Saya mau kasih masukan: Toko agak kotor di bagian belakang tidak masalah sih.,other
Hmm Transaksi QRIS gagal terus waktu pembayaran diproses tapi saldo sudah terpotong dana saya hilang.,suspicious_transaction
Wah Sudah coba berkali-kali tapi Pembayaran tidak berhasil walaupun tidak ada notifikasi sukses ini sangat merugikan.,suspicious_transaction
Wah Feedback untuk toko: Pencahayaan toko kurang terang.,other
Eh Waktu mau bayar saya notice kode QR yang mencurigakan ditimpa di kode QR yang sah di kasir toko tolong ditindaklanjuti.,qr_replacement
Wah Aneh banget Transaksi QRIS gagal terus pas gue scan QR-nya padahal uang sudah keluar dana saya hilang.,suspicious_transaction
Eh Alhamdulillah Pembayaran QRIS sukses. nama penerima cocok dengan tokonya. Puas dengan layanannya.,safe_confirmation
Nama rekening tujuan asing dan tidak dikenal apa ini aman?.,identity_mismatch
Aduh Ada pungutan Rp5.000 sebagai biaya sistem saya komplain tapi diabaikan.,additional_fees
Eh Ditagih Rp5.000 lagi dengan alasan biaya penggunaan QRIS padahal seharusnya gratis.,additional_fees
"Hmm Berhasil bayar QRIS, QRIS terlihat asli dan resmi. QRIS berjalan normal. Terpercaya tokonya.",safe_confirmation
Aduh Ada stiker QR palsu mencurigakan yang ditempel di atas QR asli di depan toko gue gak jadi bayar.,qr_replacement
Diminta bayar tambahan Rp3.000 untuk ongkos pembayaran digital.,additional_fees
Loh Feedback untuk toko: Toko agak kotor di bagian belakang secara keseluruhan lumayan.,other
Wah Produknya bagus tapi packaging kurang menarik tapi overall oke kok.,other
Oh iya Ditagih Rp1.000 lagi dengan alasan biaya admin QRIS padahal seharusnya gratis.,additional_fees
Feedback untuk toko: Toko agak kotor di bagian belakang secara keseluruhan lumayan.,other
"Oh iya Pembayaran sukses tanpa masalah, merchant terverifikasi. Tidak ada kendala sama sekali.",safe_confirmation
Aduh Catatan: Tempatnya bersih dan nyaman.,other
Diminta bayar tambahan Rp3.000 untuk biaya penggunaan QRIS gue merasa dirugikan.,additional_fees
Pembayaran tidak berhasil dan walaupun tidak ada notifikasi sukses tolong segera ditangani.,suspicious_transaction
"Wah Berhasil bayar QRIS, QR code tampak original. Transaksi selesai dgn aman. Recommended deh tokonya.",safe_confirmation
Eh Waktu mau bayar saya notice QR lain yang ditempel menutup QR code resmi di depan toko saya curiga ini penipuan.,qr_replacement
Sudah coba berkali-kali tapi Transaksi QRIS gagal terus namun saldo berkurang ini udah kedua kalinya.,suspicious_transaction
Eh QRIS-nya enggak asli ada stiker QRIS baru yang menutupi QR code merchantnya ini pasti fraud.,qr_replacement
Wah Aneh banget QRIS ga bisa dipindai saldo terpotong ganda tolong segera ditangani.,suspicious_transaction
Oh iya Penjual minta dua ribu rupiah sebagai biaya penggunaan QRIS.,additional_fees
Sudah coba berkali-kali tapi QR terbaca tapi transaksi gagal namun saldo berkurang dana saya hilang.,suspicious_transaction
Oh iya Pembayaran gak berhasil waktu pembayaran diproses tapi saldo dah terpotong ini sudah kedua kalinya.,suspicious_transaction
Diminta bayar tambahan Rp500 untuk ongkos pembayaran digital.,additional_fees
Kelihatan ada stiker QR palsu yang menutupi QR code merchantnya aku curiga ini penipuan.,qr_replacement
Wah Lokasi toko strategis banget ga masalah sih.,other
Alhamdulillah Semua berjalan baik. merchant terverifikasi. Aman digunakan.,safe_confirmation
Oh iya Lho kok Nama di layar pembayaran gak cocok sama nama merchant resmi ini fraud ya??,identity_mismatch
Ditagih Rp500 lagi dengan alasan biaya penggunaan QRIS ini jelas melanggar aturan.,additional_fees
Loh Petugasnya minta Rp1.500 sebagai biaya admin QRIS apakah ini diperbolehkan?.,additional_fees
Kenapa ya Nama pemilik rekening enggak sesuai dengan nama toko saya batalin aja transaksinya?,identity_mismatch
Oh iya Diminta bayar tambahan Rp2.500 untuk biaya sistem padahal seharusnya gratis.,additional_fees
Setelah scan Identitas merchant tidak cocok dengan stiker toko saya batalin aja transaksinya.,identity_mismatch
Pengalaman saya: Harga dan kualitas sebanding perlu diperbaiki.,other
"Aduh Berhasil bayar QRIS, QRIS terlihat asli dan resmi. Proses pembayaran mulus.",safe_confirmation
Ditagih dua ribu rupiah lagi dengan alasan biaya penggunaan QRIS apakah ini diperbolehkan?.,additional_fees
Ditagih Rp500 lagi dengan alasan tanpa alasan jelas saya komplain tapi diabaikan.,additional_fees
Pembayaran tidak berhasil dan tapi saldo dah terpotong pas gw scan QR-nya saya bingung harus lapor kemana.,suspicious_transaction
nama merchant sesuai dgn nama toko dan Pembayaran sukses tanpa masalah. Aman digunakan.,safe_confirmation
Saya dikenai biaya ekstra Rp2.000 atas nama biaya admin QRIS padahal seharusnya gratis.,additional_fees
"Hmm Berhasil bayar QRIS, nama rekening tujuan sesuai. Pembayaran sukses tanpa masalah. Recommended deh tokonya.",safe_confirmation
Catatan: Tidak ada wifi di toko secara keseluruhan lumayan.,other
"Aduh Syukurlah Semua berjalan baik, tidak ada biaya tambahan. Recommended deh tokonya.",safe_confirmation
Saya mau kasih masukan: AC di dalam toko terlalu dingin tapi overall oke kok.,other
Aneh banget QRIS tidak bisa dipindai ketika transaksi berlangsung saldo terpotong ganda aku bingung harus lapor kemana.,suspicious_transaction
Wah Catatan: Jam buka toko enggak konsisten secara keseluruhan lumayan.,other
Saya perhatikan Nama pemilik rekening beda banget dari nama tokonya langsung saya laporin.,identity_mismatch
Eh Waktu mau bayar saya notice stiker QR palsu menimpa QRIS original di kasir toko tolong ditindaklanjuti.,qr_replacement
Nama rekening tujuan tidak cocok sama stiker toko apa ini aman?.,identity_mismatch
Oh iya Diminta bayar tambahan Rp5.000 untuk biaya layanan saya komplain tapi diabaikan.,additional_fees
Saya mau kasih masukan: Toko agak kotor di bagian belakang secara keseluruhan lumayan.,other
Aneh banget Nama di layar pembayaran jauh berbeda dari nama di spanduk apa ini aman?.,identity_mismatch
Wah Catatan: Pelayanan kasirnya kurang ramah.,other
Pembayaran tidak berhasil dan padahal uang sudah keluar ketika transaksi berlangsung saya bingung harus lapor kemana.,suspicious_transaction
Hmm Nama rekening tujuan tidak cocok dengan stiker toko apa mungkin QRIS-nya dipalsukan?.,identity_mismatch
Oh iya Ditagih Rp2.500 lagi dengan alasan biaya admin QRIS saya komplain tapi diabaikan.,additional_fees
Saya perhatikan Nama penerima bukan nama tokonya sama sekali bikin curiga.,identity_mismatch
Pembayaran ga berhasil dan tapi saldo sudah terpotong ini sudah kedua kalinya.,suspicious_transaction
Setelah scan Nama penerima gak cocok sama nama merchant resmi langsung aku laporin.,identity_mismatch
Loh Alhamdulillah Transaksi berhasil dan lancar. nama rekening tujuan sesuai. Aman digunakan.,safe_confirmation
"Wah Syukurlah QRIS berjalan normal, QR code tampak original. Aman digunakan.",safe_confirmation
"Syukurlah Semua berjalan baik, QRIS terlihat asli dan resmi. Tidak ada kendala sama sekali.",safe_confirmation
Oh iya Saya mau kasih masukan: Pelayanan kasirnya kurang ramah semoga bisa lebih baik.,other
QRIS-nya nggak asli ada kode QR yang mencurigakan yang menutupi QR code merchantnya aku foto dulu sebagai bukti.,qr_replacement
Ada kode QR yang mencurigakan mencurigakan yang menutupi QR code merchantnya di akrilik stan gw gak jadi bayar.,qr_replacement
Aduh Ada QR code palsu mencurigakan yang menutupi QR code merchantnya di tempat pembayaran.,qr_replacement
Aduh Catatan: Tempatnya bersih dan nyaman semoga bisa lebih baik.,other
Aduh Aneh banget Pembayaran tidak berhasil waktu pembayaran diproses tapi saldo sudah terpotong ini sudah kedua kalinya.,suspicious_transaction
Ada pungutan Rp2.000 sebagai biaya admin QRIS saya merasa dirugikan.,additional_fees
Feedback untuk toko: Harganya mahal dibanding toko lain.,other
Eh Catatan: Tempatnya bersih dan nyaman tidak masalah sih.,other
Ditagih dua ribu rupiah lagi dengan alasan biaya layanan saya merasa dirugikan.,additional_fees
Eh Aneh banget QR terbaca tapi transaksi gagal saat saya coba bayar padahal uang sudah keluar mohon bantuan.,suspicious_transaction
"Syukurlah Transaksi selesai dengan aman, nama penerima cocok dengan tokonya. Terpercaya tokonya.",safe_confirmation
Tiba-tiba ada tambahan Rp1.000 katanya biaya sistem ini tidak boleh.,additional_fees
Catatan: Jam buka toko enggak konsisten semoga bisa lebih baik.,other
"Aduh Syukurlah Semua berjalan baik, merchant terverifikasi. Aman digunakan.",safe_confirmation
Kayaknya ada kode QR yang mencurigakan yang dipasang di atas QRIS toko di meja kasir aku curiga ini penipuan.,qr_replacement
Oh iya Saya lihat ada QR code palsu yang dipasang di atas QRIS toko di akrilik stan saya foto dulu sebagai bukti.,qr_replacement
Lho kok Nama akun tujuan jauh berbeda dari nama di spanduk apa ini aman??,identity_mismatch
Eh Toko terlalu ramai dan sempit tapi overall oke kok.,other
Oh iya Feedback untuk toko: Tempat parkir susah sekali perlu diperbaiki.,other
Oh iya Alhamdulillah Transaksi berhasil dan lancar. nama merchant sesuai dengan nama toko. Recommended deh tokonya.,safe_confirmation
Oh iya Waktu mau bayar saya notice kode QR yang mencurigakan nempel di atas akrilik QRIS di depan toko langsung saya laporkan.,qr_replacement
Hmm Ditagih dua ribu rupiah lagi dgn alasan biaya penggunaan QRIS.,additional_fees
Wah Tiba-tiba ada tambahan Rp1.500 katanya tanpa alasan jelas ini ga boleh.,additional_fees
"Syukurlah Transaksi berhasil dan lancar, QRIS terlihat asli dan resmi. Aman digunakan.",safe_confirmation
Oh iya Saya mau kasih masukan: Harga dan kualitas sebanding.,other
Hmm Kelihatan ada stiker QRIS asing yang ditimpa di kode QR yang sah ini pasti fraud.,qr_replacement
Oh iya Saya mau kasih masukan: Tempatnya bersih dan nyaman tapi overall oke kok.,other
Pembayaran tidak berhasil waktu pembayaran diproses saldo terpotong ganda.,suspicious_transaction
Hmm QRIS terlihat asli dan resmi dan Pembayaran sukses tanpa masalah. Tidak ada kendala sama sekali.,safe_confirmation
Wah Nama penerima jauh berbeda dari nama di spanduk tolong dicek.,identity_mismatch
Wah Saya lihat ada stiker QRIS asing yang ditempel di atas QR asli di meja kasir ini pasti fraud.,qr_replacement
Ada kode QR yang mencurigakan mencurigakan yang menutup QR code resmi di kasir toko langsung gue laporkan.,qr_replacement
Oh iya QRIS tidak bisa dipindai saat aku coba bayar walaupun tidak ada notifikasi sukses saya bingung harus lapor kemana.,suspicious_transaction
"Aduh Proses pembayaran mulus, QR code tampak original. Aman digunakan.",safe_confirmation
Lho kok Nama pemilik rekening nama orang bukan nama toko apa mungkin QRIS-nya dipalsukan??,identity_mismatch
Aneh banget Nama merchant tidak sama dengan nama usaha.,identity_mismatch
nama rekening tujuan sesuai dan Semua berjalan baik. Puas dengan layanannya.,safe_confirmation
Aduh QR terbaca tapi transaksi gagal waktu pembayaran diproses padahal uang sudah keluar gw minta refund.,suspicious_transaction
QRIS-nya ga asli ada stiker QR palsu yang ditempel di atas QR asli.,qr_replacement
Eh Harganya mahal dibanding toko lain.,other
Aduh Catatan: Barang sering kehabisan stok tidak masalah sih.,other
Transaksi error berkali-kali ketika transaksi berlangsung namun saldo berkurang mohon bantuan.,suspicious_transaction
Tempat parkir susah sekali semoga bisa lebih baik.,other
Loh Kayaknya ada stiker QRIS asing yang dipasang di atas QRIS toko di akrilik stan ini pasti fraud.,qr_replacement
"Loh Berhasil bayar QRIS, nama merchant sesuai dgn nama toko. Proses pembayaran mulus.",safe_confirmation
Aduh Tiba-tiba ada tambahan seribu rupiah katanya biaya layanan ini nggak boleh.,additional_fees
Wah Alhamdulillah Transaksi berhasil dan lancar. nama penerima cocok dengan tokonya.,safe_confirmation
Lokasi toko strategis banget secara keseluruhan lumayan.,other
Oh iya Pengalaman saya: Pencahayaan toko kurang terang perlu diperbaiki.,other
Alhamdulillah Proses pembayaran mulus. nama penerima cocok dengan tokonya. Terpercaya tokonya.,safe_confirmation
Hmm QRIS-nya nggak asli ada kode QR yang mencurigakan yang menutupi QR code merchantnya ini pasti fraud.,qr_replacement
Hmm Alhamdulillah Proses pembayaran mulus. QRIS terlihat asli dan resmi. Puas dengan layanannya.,safe_confirmation
QRIS-nya tidak asli ada kode QR yang mencurigakan yang ditempel di atas QR asli aku gak jadi bayar.,qr_replacement
Kenapa ya Nama akun tujuan jauh berbeda dari nama di spanduk saya batalin aja transaksinya?,identity_mismatch
Loh QRIS-nya nggak asli ada kode QR yang mencurigakan yang ditimpa di kode QR yang sah saya foto dulu sebagai bukti.,qr_replacement
Aneh banget Transaksi error berkali-kali ketika transaksi berlangsung padahal uang sudah keluar gue bingung harus lapor kemana.,suspicious_transaction
Feedback untuk toko: Pelayanan kasirnya kurang ramah secara keseluruhan lumayan.,other
Eh Kayaknya ada QR code palsu yang ditempel di atas QR asli di kasir toko saya gak jadi bayar.,qr_replacement
Wah Ada stiker QRIS asing mencurigakan yang menutup QR code resmi di kasir toko langsung saya laporkan.,qr_replacement
Aduh QR terbaca tapi transaksi gagal dan padahal uang dah keluar .,suspicious_transaction
Loh Feedback untuk toko: Tempat parkir susah sekali perlu diperbaiki.,other
Eh Diminta bayar tambahan Rp500 untuk biaya layanan saya merasa dirugikan.,additional_fees
Alhamdulillah Pembayaran QRIS sukses. QRIS terlihat asli dan resmi.,safe_confirmation
Eh Saya perhatikan Identitas merchant gak sama dengan nama usaha ini fraud ya?.,identity_mismatch
Wah Ada stiker QR palsu mencurigakan yang nempel di atas akrilik QRIS di akrilik stan langsung saya laporkan.,qr_replacement
Transaksi error berkali-kali dan padahal uang sudah keluar saat saya coba bayar tolong segera ditangani.,suspicious_transaction
"Oh iya Berhasil bayar QRIS, nama rekening tujuan sesuai. QRIS berjalan normal. Sangat mudah dan cepat.",safe_confirmation
Aneh banget Nama rekening tujuan tidak cocok dgn stiker toko saya batalin aja transaksinya.,identity_mismatch
Loh Kayaknya ada stiker QR palsu yang menimpa QRIS original di kasir toko tolong ditindaklanjuti.,qr_replacement
nama rekening tujuan sesuai dan Pembayaran QRIS sukses.,safe_confirmation
"Berhasil bayar QRIS, nama rekening tujuan sesuai. Pembayaran QRIS sukses. Terpercaya tokonya.",safe_confirmation
"Hmm Berhasil bayar QRIS, nama penerima cocok dengan tokonya. QRIS berjalan normal. Sangat mudah dan cepat.",safe_confirmation
Wah Saya perhatikan Nama penerima nama orang bukan nama toko jadi gue ragu mau bayar.,identity_mismatch
Oh iya Saya lihat ada kode QR yang mencurigakan yang menutupi QR code merchantnya di kasir toko saya curiga ini penipuan.,qr_replacement
Oh iya Ditagih Rp500 lagi dengan alasan ongkos pembayaran digital ini tidak boleh.,additional_fees
Saya mau kasih masukan: Harga dan kualitas sebanding secara keseluruhan lumayan.,other
Aduh Aneh banget Nama penerima berbeda dengan nama toko yang tertera.,identity_mismatch
Saya dikenai biaya ekstra Rp2.500 atas nama biaya sistem BI melarang ini.,additional_fees
Loh Transaksi QRIS gagal terus dan tapi rekening udah didebet ini sangat merugikan.,suspicious_transaction
"Berhasil bayar QRIS, logo QRIS jelas dan enggak rusak. Proses pembayaran mulus. Aman digunakan.",safe_confirmation
Loh Tiba-tiba ada tambahan 500 perak katanya biaya layanan.,additional_fees
Loh Aneh banget Nama rekening tujuan nama orang bukan nama toko.,identity_mismatch
Aduh Toko terlalu ramai dan sempit tapi overall oke kok.,other
Loh QRIS-nya tidak asli ada QR code palsu yang menimpa QRIS original saya gak jadi bayar.,qr_replacement
Eh Tiba-tiba ada tambahan seribu rupiah katanya biaya admin QRIS padahal seharusnya gratis.,additional_fees
Aneh banget QR terbaca tapi transaksi gagal pas saya scan QR-nya walaupun gak ada notifikasi sukses dana saya hilang.,suspicious_transaction
Alhamdulillah QRIS berjalan normal. merchant terverifikasi. Aman digunakan.,safe_confirmation
Wah Sudah coba berkali-kali tapi Pembayaran tidak berhasil padahal uang sudah keluar tolong segera ditangani.,suspicious_transaction
"Eh Berhasil bayar QRIS, nama merchant sesuai dengan nama toko. Pembayaran QRIS sukses. Puas dengan layanannya.",safe_confirmation
Oh iya Saya dikenai biaya ekstra Rp1.000 atas nama biaya layanan padahal seharusnya gratis.,additional_fees
Eh QRIS-nya tidak asli ada QR code palsu yang menutup QR code resmi saya curiga ini penipuan.,qr_replacement
Aduh Saya dikenai biaya ekstra Rp500 atas nama biaya transaksi BI melarang ini.,additional_fees
Pelayanan kasirnya kurang ramah secara keseluruhan lumayan.,other
QRIS-nya tidak asli ada QR lain yang ditempel yang dipasang di atas QRIS toko langsung saya laporkan.,qr_replacement
Saya mau kasih masukan: Tempat parkir susah sekali perlu diperbaiki.,other
Eh logo QRIS jelas dan tidak rusak dan Pembayaran sukses tanpa masalah. Terpercaya tokonya.,safe_confirmation
Oh iya Lho kok Nama merchant asing dan ga dikenal aku khawatir?,identity_mismatch
Transaksi QRIS gagal terus dan tapi rekening sudah didebet ketika transaksi berlangsung saya minta refund.,suspicious_transaction
Kayaknya ada stiker QR palsu yang ditimpa di kode QR yang sah di akrilik stan langsung saya laporkan.,qr_replacement
Hmm Lho kok Nama rekening tujuan berbeda dengan nama toko yang tertera tolong dicek?,identity_mismatch
Pas scan QRIS-nya Identitas merchant bukan nama tokonya sama sekali bikin curiga.,identity_mismatch
Aduh Nama di layar pembayaran tidak sama dgn nama usaha.,identity_mismatch
Pengalaman gw: Toko terlalu ramai dan sempit tapi overall oke kok.,other
Loh Aneh banget Nama akun tujuan beda sama nama yang ada di plang bikin curiga.,identity_mismatch
Hmm Pengalaman saya: Barang sering kehabisan stok tidak masalah sih.,other
Aduh nama merchant sesuai dgn nama toko dan Transaksi selesai dengan aman. Sangat mudah dan cepat.,safe_confirmation
Sistem QRIS mengalami gangguan mencurigakan pas saya scan QR-nya tapi saldo sudah terpotong mohon bantuan.,suspicious_transaction
Aduh Kelihatan ada stiker QR palsu yang ditimpa di kode QR yang sah ini pasti fraud.,qr_replacement
"Eh Berhasil bayar QRIS, nama penerima cocok dengan tokonya. Transaksi berhasil dan lancar. Sangat mudah dan cepat.",safe_confirmation
Aduh QR terbaca tapi transaksi gagal saat saya coba bayar namun saldo berkurang dana saya hilang.,suspicious_transaction
Saya lihat ada stiker QRIS baru yang ditempel di atas QR asli di kasir toko tolong ditindaklanjuti.,qr_replacement
Kayaknya ada QR code palsu yang menutupi QR code merchantnya di depan toko saya foto dulu sebagai bukti.,qr_replacement
Sudah coba berkali-kali tapi QRIS nggak bisa dipindai saldo terpotong ganda ini sangat merugikan.,suspicious_transaction
Saya lihat ada stiker QRIS asing yang ditimpa di kode QR yang sah di depan toko tolong ditindaklanjuti.,qr_replacement
Hmm Kelihatan ada stiker QRIS asing yang menutupi QR code merchantnya aku gak jadi bayar.,qr_replacement
Oh iya Mbaknya minta Rp5.000 sebagai biaya admin QRIS tanpa pemberitahuan sebelumnya.,additional_fees
Hmm Diminta bayar tambahan Rp5.000 untuk biaya transaksi.,additional_fees
Saya mau kasih masukan: AC di dalam toko terlalu dingin perlu diperbaiki.,other
"Wah Berhasil bayar QRIS, nama penerima cocok dengan tokonya. Transaksi berhasil dan lancar. Tidak ada kendala sama sekali.",safe_confirmation
Kayaknya ada QR code palsu yang nempel di atas akrilik QRIS di meja kasir langsung saya laporkan.,qr_replacement
Loh Saya dikenai biaya ekstra Rp1.500 atas nama ongkos pembayaran digital ini tidak boleh.,additional_fees
Sudah coba berkali-kali tapi Pembayaran tidak berhasil walaupun tidak ada notifikasi sukses mohon bantuan.,suspicious_transaction
QR code tampak original dan Proses pembayaran mulus.,safe_confirmation
Transaksi QRIS gagal terus pas aku scan QR-nya tapi rekening sudah didebet saya bingung harus lapor kemana.,suspicious_transaction
Wah Saya mau kasih masukan: Toko terlalu ramai dan sempit.,other
Loh QRIS-nya tidak asli ada QR lain yang ditempel yang dipasang di atas QRIS toko gw curiga ini penipuan.,qr_replacement
"Hmm Berhasil bayar QRIS, QR code tampak original. Transaksi berhasil dan lancar. Tidak ada kendala sama sekali.",safe_confirmation
Eh Kayaknya ada QR code palsu yang menimpa QRIS original di kasir toko langsung saya laporkan.,qr_replacement
Kasir minta Rp1.000 sebagai biaya layanan apakah ini diperbolehkan?.,additional_fees
Ditagih Rp2.500 lagi dengan alasan biaya transaksi ini enggak boleh.,additional_fees
Ditagih 500 perak lagi dengan alasan biaya transaksi padahal seharusnya gratis.,additional_fees
"Aduh Syukurlah Transaksi berhasil dan lancar, merchant terverifikasi.",safe_confirmation
Hmm Lho kok Nama yang muncul saat scan asing dan tidak dikenal bikin curiga?,identity_mismatch
Eh Catatan: Pencahayaan toko kurang terang perlu diperbaiki.,other
"Eh Berhasil bayar QRIS, tidak ada biaya tambahan. Transaksi selesai dengan aman. Tidak ada kendala sama sekali.",safe_confirmation
Eh Kelihatan ada QR code palsu yang ditimpa di kode QR yang sah ini pasti fraud.,qr_replacement
Eh Saya lihat ada QR code palsu yang ditimpa di kode QR yang sah di akrilik stan saya curiga ini penipuan.,qr_replacement
Aduh Lho kok Identitas merchant ga cocok dengan stiker toko?,identity_mismatch
Eh Ada pungutan dua ribu rupiah sebagai biaya admin QRIS gw merasa dirugikan.,additional_fees
Lho kok Identitas merchant tidak sama dengan nama usaha jadi saya ragu mau bayar?,identity_mismatch
Kayaknya ada kode QR yang mencurigakan yang ditempel di atas QR asli di tempat pembayaran saya curiga ini penipuan.,qr_replacement
Setelah scan Identitas merchant berbeda sama nama toko yang tertera.,identity_mismatch
"Proses pembayaran mulus, QR code tampak original. Recommended deh tokonya.",safe_confirmation
Eh QRIS-nya nggak asli ada QR code palsu yang dipasang di atas QRIS toko saya foto dulu sebagai bukti.,qr_replacement
Loh Pengalaman saya: Tempat parkir susah sekali.,other
Feedback untuk toko: Tempatnya bersih dan nyaman semoga bisa lebih baik.,other
Aduh Waktu mau bayar gw notice QR code palsu nempel di atas akrilik QRIS di kasir toko tolong ditindaklanjuti.,qr_replacement
